"","Species","GS","lat","long"
"231","Chymomyza_amoena",384.8,42.74772,-73.925428
"232","Chymomyza_amoena",384.8,39.50478,-88.085817
"233","Chymomyza_amoena",384.8,42.94903,-81.19518
"234","Chymomyza_amoena",384.8,42.91503,-72.613767
"235","Chymomyza_amoena",384.8,41.30867,-111.930037
"236","Chymomyza_amoena",384.8,44.82775,-92.943822
"237","Chymomyza_amoena",384.8,41.30867,-111.930037
"238","Chymomyza_amoena",384.8,41.30867,-111.930037
"239","Chymomyza_amoena",384.8,41.30867,-111.930037
"240","Chymomyza_amoena",384.8,35.63245,-83.045003
"241","Chymomyza_amoena",384.8,36.19619,-82.064383
"242","Chymomyza_amoena",384.8,43.13938,-79.114366
"243","Chymomyza_amoena",384.8,43.87262,-78.880125
"244","Chymomyza_amoena",384.8,44.40165,-89.517643
"245","Chymomyza_amoena",384.8,49.57205,-119.62383
"246","Chymomyza_amoena",384.8,53.12917,8.339561
"247","Chymomyza_amoena",384.8,45.35861,-79.128693
"248","Chymomyza_amoena",384.8,41.3471,-72.902486
"249","Chymomyza_amoena",384.8,50.30191,17.508141
"250","Chymomyza_amoena",384.8,44.9408,-93.281997
"251","Chymomyza_amoena",384.8,40.44159,-80.099225
"252","Chymomyza_amoena",384.8,55.00307,15.023228
"253","Chymomyza_amoena",384.8,43.3134,-73.664544
"254","Chymomyza_amoena",384.8,46.00125,-74.015836
"255","Chymomyza_amoena",384.8,34.21898,-118.141812
"256","Chymomyza_amoena",384.8,34.21902,-118.141762
"257","Chymomyza_amoena",384.8,41.30867,-111.930037
"258","Chymomyza_amoena",384.8,45.96269,-66.620674
"259","Chymomyza_amoena",384.8,45.33119,-79.225604
"260","Chymomyza_amoena",384.8,39.64854,-78.88443
"261","Chymomyza_amoena",384.8,41.4245,-72.90345
"262","Chymomyza_amoena",384.8,39.62195,-79.809818
"263","Chymomyza_amoena",384.8,56.8798,60.648533
"264","Chymomyza_amoena",384.8,56.91623,60.699955
"265","Chymomyza_amoena",384.8,51.75,5.55
"266","Chymomyza_amoena",384.8,51.75,5.55
"267","Chymomyza_amoena",384.8,52.35,4.9
"268","Chymomyza_amoena",384.8,52.25,6.45
"269","Chymomyza_amoena",384.8,52.35,4.95
"270","Chymomyza_amoena",384.8,51.45,3.9
"271","Chymomyza_amoena",384.8,51.75,5.55
"272","Chymomyza_amoena",384.8,51.75,5.55
"273","Chymomyza_amoena",384.8,51.95,4.4
"274","Chymomyza_amoena",384.8,53.1,7.15
"275","Chymomyza_amoena",384.8,51.4,5.5
"276","Chymomyza_amoena",384.8,52.05,4.45
"277","Chymomyza_amoena",384.8,51.75,5.55
"278","Chymomyza_amoena",384.8,51.5,5.35
"279","Chymomyza_amoena",384.8,52.6,4.7
"280","Chymomyza_amoena",384.8,53.21435,6.550315
"281","Chymomyza_amoena",384.8,44.85403,-84.291443
"282","Chymomyza_amoena",384.8,53.11301,8.202288
"283","Chymomyza_amoena",384.8,40.66069,-73.742797
"284","Chymomyza_amoena",384.8,45.54729,-73.143207
"285","Chymomyza_amoena",384.8,43.68963,-73.504508
"286","Chymomyza_amoena",384.8,44.14961,-71.800798
"287","Chymomyza_amoena",384.8,43.19334,-88.010433
"288","Chymomyza_amoena",384.8,41.62679,-74.576225
"289","Chymomyza_amoena",384.8,42.6042,-71.61682
"290","Chymomyza_amoena",384.8,43.83687,-70.012056
"291","Chymomyza_amoena",384.8,40.25709,-83.074277
"292","Chymomyza_amoena",384.8,41.62545,-87.099174
"293","Chymomyza_amoena",384.8,40.74464,-73.741841
"294","Chymomyza_amoena",384.8,41.3471,-72.902486
"295","Chymomyza_amoena",384.8,44.04503,-77.74349
"296","Chymomyza_amoena",384.8,38.86058,-77.325297
"297","Chymomyza_amoena",384.8,53.1064,8.846019
"298","Chymomyza_amoena",384.8,43.74652,-79.801433
"299","Chymomyza_amoena",384.8,41.72204,-71.516634
"300","Chymomyza_amoena",384.8,43.74408,-79.802803
"301","Chymomyza_amoena",384.8,39.24577,-77.082841
"302","Chymomyza_amoena",384.8,35.87021,-82.19539
"303","Chymomyza_amoena",384.8,48.1251,11.582786
"304","Chymomyza_amoena",384.8,38.77393,-83.172949
"305","Chymomyza_amoena",384.8,41.66344,-70.361605
"306","Chymomyza_amoena",384.8,44.34085,-72.461393
"307","Chymomyza_amoena",384.8,51.15,6.05
"308","Chymomyza_amoena",384.8,51.75,5.55
"309","Chymomyza_amoena",384.8,51.4,5.5
"310","Chymomyza_amoena",384.8,48.24165,15.48013
"311","Chymomyza_amoena",384.8,44.99109,7.592303
"312","Chymomyza_amoena",384.8,42.24259,-83.047853
"313","Chymomyza_amoena",384.8,56.21923,43.920393
"314","Chymomyza_amoena",384.8,56.21923,43.920393
"315","Chymomyza_amoena",384.8,56.21785,43.921599
"316","Chymomyza_amoena",384.8,56.21785,43.921599
"317","Chymomyza_amoena",384.8,39.52441,-79.817345
"318","Chymomyza_amoena",384.8,43.58769,-79.753306
"319","Chymomyza_amoena",384.8,61.45492,24.110833
"320","Chymomyza_amoena",384.8,44.41961,-69.712891
"321","Chymomyza_amoena",384.8,39.76621,-86.17579
"322","Chymomyza_amoena",384.8,55.43203,36.081223
"323","Chymomyza_amoena",384.8,50.13419,8.700526
"324","Chymomyza_amoena",384.8,37.33538,-79.173619
"325","Chymomyza_amoena",384.8,42.6042,-71.61682
"326","Chymomyza_amoena",384.8,45.03564,-93.198587
"327","Chymomyza_amoena",384.8,56.04465,37.861951
"328","Chymomyza_amoena",384.8,42.97825,-72.020165
"329","Chymomyza_amoena",384.8,45.34469,-75.824233
"330","Chymomyza_amoena",384.8,53.09528,8.829658
"331","Chymomyza_amoena",384.8,58.65766,37.276768
"332","Chymomyza_amoena",384.8,51.3793,7.492737
"333","Chymomyza_amoena",384.8,51.93684,15.517277
"334","Chymomyza_amoena",384.8,42.47625,-71.884033
"335","Chymomyza_amoena",384.8,37.75847,-84.791573
"336","Chymomyza_amoena",384.8,54.72095,20.441907
"337","Chymomyza_amoena",384.8,61.18756,28.77298
"338","Chymomyza_amoena",384.8,41.3471,-72.902486
"339","Chymomyza_amoena",384.8,50.17729,30.320553
"340","Chymomyza_amoena",384.8,50.17765,30.320497
"341","Chymomyza_amoena",384.8,61.16985,28.776604
"342","Chymomyza_amoena",384.8,61.16985,28.776602
"343","Chymomyza_amoena",384.8,55.83195,37.289833
"344","Chymomyza_amoena",384.8,55.0607,32.690656
"345","Chymomyza_amoena",384.8,56.86416,60.655109
"346","Chymomyza_amoena",384.8,39.20121,-86.454875
"347","Chymomyza_amoena",384.8,47.80018,13.033111
"348","Chymomyza_amoena",384.8,51.016,13.761846
"349","Chymomyza_amoena",384.8,56.03476,37.851947
"350","Chymomyza_amoena",384.8,61.18833,28.771944
"351","Chymomyza_amoena",384.8,61.16932,28.774632
"352","Chymomyza_amoena",384.8,43.47405,-80.54048
"353","Chymomyza_amoena",384.8,61.16925,28.771074
"354","Chymomyza_amoena",384.8,61.16909,28.771458
"355","Chymomyza_amoena",384.8,61.16896,28.771605
"356","Chymomyza_amoena",384.8,53.14703,9.198106
"357","Chymomyza_amoena",384.8,30.35855,-98.140953
"358","Chymomyza_amoena",384.8,33.03532,-96.728032
"359","Chymomyza_amoena",384.8,30.36517,-98.092596
"360","Chymomyza_amoena",384.8,51.97608,5.718381
"361","Chymomyza_amoena",384.8,47.75539,13.070126
"362","Chymomyza_amoena",384.8,47.76237,13.038417
"363","Chymomyza_amoena",384.8,52.40199,9.811271
"364","Chymomyza_amoena",384.8,57.68871,11.93995
"365","Chymomyza_amoena",384.8,32.75253,-97.19248
"366","Chymomyza_amoena",384.8,53.57555,9.948375
"367","Chymomyza_amoena",384.8,30.10395,-98.426201
"368","Chymomyza_amoena",384.8,57.21359,41.936809
"369","Chymomyza_amoena",384.8,32.75234,-97.19247
"370","Chymomyza_amoena",384.8,33.03532,-96.728032
"371","Chymomyza_amoena",384.8,32.75251,-97.1925
"372","Chymomyza_amoena",384.8,59.35658,18.06339
"373","Chymomyza_amoena",384.8,30.41178,-97.648706
"374","Chymomyza_amoena",384.8,30.45459,-97.798961
"375","Chymomyza_amoena",384.8,32.7525,-97.192505
"376","Chymomyza_amoena",384.8,32.53979,-92.069459
"377","Chymomyza_amoena",384.8,38.49242,-76.49836
"378","Chymomyza_amoena",384.8,36.90157,-76.120462
"379","Chymomyza_amoena",384.8,36.81332,-85.650139
"380","Chymomyza_amoena",384.8,35.72369,-78.788047
"381","Chymomyza_amoena",384.8,30.61482,-92.058099
"382","Chymomyza_amoena",384.8,32.74403,-95.333483
"383","Chymomyza_amoena",384.8,30.45458,-97.798946
"384","Chymomyza_amoena",384.8,30.29081,-91.232753
"385","Chymomyza_amoena",384.8,30.61496,-92.058072
"386","Chymomyza_amoena",384.8,30.36642,-97.673551
"387","Chymomyza_amoena",384.8,30.64952,-96.390244
"388","Chymomyza_amoena",384.8,30.63455,-96.385789
"389","Chymomyza_amoena",384.8,32.59551,-92.272035
"390","Chymomyza_amoena",384.8,35.03895,-85.274228
"391","Chymomyza_amoena",384.8,36.90094,-76.122239
"392","Chymomyza_amoena",384.8,35.65358,-82.18215
"393","Chymomyza_amoena",384.8,36.18333,-80.069611
"394","Chymomyza_amoena",384.8,35.91331,-79.048705
"395","Chymomyza_amoena",384.8,35.79647,-91.426911
"396","Chymomyza_amoena",384.8,33.3925,-86.773159
"397","Chymomyza_amoena",384.8,33.03532,-96.728032
"398","Chymomyza_amoena",384.8,36.23191,-80.301523
"399","Chymomyza_amoena",384.8,35.78461,-78.656212
"400","Chymomyza_amoena",384.8,32.6855,-94.178156
"401","Chymomyza_amoena",384.8,40.39166,-86.877101
"402","Chymomyza_amoena",384.8,37.55539,-84.239278
"403","Chymomyza_amoena",384.8,42.22324,-83.016381
"404","Chymomyza_amoena",384.8,42.22325,-83.01635
"405","Chymomyza_amoena",384.8,42.07089,-71.594619
"406","Chymomyza_amoena",384.8,40.19369,-74.92294
"407","Chymomyza_amoena",384.8,33.00179,-96.847397
"408","Chymomyza_amoena",384.8,42.22327,-83.016358
"409","Chymomyza_amoena",384.8,43.68298,-79.412531
"410","Chymomyza_amoena",384.8,37.16686,-76.451787
"411","Chymomyza_amoena",384.8,43.00588,-81.269556
"412","Chymomyza_amoena",384.8,42.44881,-71.391166
"413","Chymomyza_amoena",384.8,39.00762,-77.131468
"414","Chymomyza_amoena",384.8,39.20518,-74.869166
"415","Chymomyza_amoena",384.8,40.39169,-86.877199
"416","Chymomyza_amoena",384.8,43.00566,-81.269671
"417","Chymomyza_amoena",384.8,41.04587,-75.284989
"418","Chymomyza_amoena",384.8,35.02006,-92.484494
"419","Chymomyza_amoena",384.8,43.22863,-79.745438
"420","Chymomyza_amoena",384.8,41.3471,-72.902486
"421","Chymomyza_amoena",384.8,35.19136,-80.720794
"422","Chymomyza_amoena",384.8,40.04534,-75.33677
"423","Chymomyza_amoena",384.8,33.03532,-96.728032
"424","Chymomyza_amoena",384.8,42.02941,-82.825781
"425","Chymomyza_amoena",384.8,38.65861,-77.373003
"426","Chymomyza_amoena",384.8,39.67068,-75.075993
"427","Chymomyza_amoena",384.8,39.21959,-76.071813
"428","Chymomyza_amoena",384.8,40.78912,-73.960563
"429","Chymomyza_amoena",384.8,38.98448,-77.009283
"430","Chymomyza_amoena",384.8,30.73744,-96.280061
"431","Chymomyza_amoena",384.8,33.15982,-96.568195
"432","Chymomyza_amoena",384.8,43.02221,-77.063503
"433","Chymomyza_amoena",384.8,33.12852,-93.177966
"434","Chymomyza_amoena",384.8,30.61138,-96.347807
"435","Chymomyza_amoena",384.8,39.32688,-94.935801
"436","Chymomyza_amoena",384.8,32.73997,-97.051943
"437","Chymomyza_amoena",384.8,40.73075,-77.882952
"438","Chymomyza_amoena",384.8,40.7306,-77.882823
"439","Chymomyza_amoena",384.8,43.47667,-80.572611
"440","Chymomyza_amoena",384.8,42.08588,-82.44615
"441","Chymomyza_amoena",384.8,39.01053,-77.130185
"442","Chymomyza_amoena",384.8,35.8837,-78.659871
"443","Chymomyza_amoena",384.8,40.73858,-77.753522
"444","Chymomyza_amoena",384.8,38.87266,-76.828106
"445","Chymomyza_amoena",384.8,41.18217,-96.02512
"446","Chymomyza_amoena",384.8,38.89701,-77.166931
"447","Chymomyza_amoena",384.8,39.87154,-75.367749
"448","Chymomyza_amoena",384.8,36.98149,-83.185121
"449","Chymomyza_amoena",384.8,43.19152,-79.603101
"450","Chymomyza_amoena",384.8,40.03659,-75.338672
"451","Chymomyza_amoena",384.8,32.78454,-96.708992
"452","Chymomyza_amoena",384.8,38.66958,-90.391762
"453","Chymomyza_amoena",384.8,38.69329,-77.255757
"454","Chymomyza_amoena",384.8,43.89807,-79.28094
"455","Chymomyza_amoena",384.8,43.89788,-79.280525
"456","Chymomyza_amoena",384.8,38.22976,-86.725258
"457","Chymomyza_amoena",384.8,40.00468,-74.060347
"458","Chymomyza_amoena",384.8,46.98322,32.000756
"459","Chymomyza_amoena",384.8,39.32688,-94.935794
"460","Chymomyza_amoena",384.8,41.9325,-82.511567
"461","Chymomyza_amoena",384.8,39.31193,-76.776436
"462","Chymomyza_amoena",384.8,38.975,-77.401528
"463","Chymomyza_amoena",384.8,38.84739,-92.278548
"464","Chymomyza_amoena",384.8,38.31319,-83.816967
"465","Chymomyza_amoena",384.8,46.86008,-96.748843
"466","Chymomyza_amoena",384.8,42.43825,-76.459958
"467","Chymomyza_amoena",384.8,43.73168,-79.481343
"468","Chymomyza_amoena",384.8,42.32246,-71.114998
"469","Chymomyza_amoena",384.8,34.28799,-85.681816
"470","Chymomyza_amoena",384.8,43.17977,-80.577018
"471","Chymomyza_amoena",384.8,41.97976,-87.74385
"472","Chymomyza_amoena",384.8,30.51625,-97.728646
"473","Chymomyza_amoena",384.8,44.22449,-72.292783
"474","Chymomyza_amoena",384.8,51.93414,15.591623
"475","Chymomyza_amoena",384.8,42.99936,-81.308991
"476","Chymomyza_amoena",384.8,48.01588,37.80285
"477","Chymomyza_amoena",384.8,40.8366,-81.342337
"478","Chymomyza_amoena",384.8,39.34911,-76.899647
"479","Chymomyza_amoena",384.8,41.97972,-87.74382
"480","Chymomyza_amoena",384.8,40.80435,-77.876249
"481","Chymomyza_amoena",384.8,40.30159,-75.035542
"482","Chymomyza_amoena",384.8,41.3471,-72.902486
"483","Chymomyza_amoena",384.8,42.67052,-80.4038
"484","Chymomyza_amoena",384.8,42.67051,-80.403803
"485","Chymomyza_amoena",384.8,42.64668,-72.424444
"486","Chymomyza_amoena",384.8,52.05,5.15
"487","Chymomyza_amoena",384.8,51.8,5.8
"488","Chymomyza_amoena",384.8,52.2,6.25
"489","Chymomyza_amoena",384.8,51.95,5.65
"490","Chymomyza_amoena",384.8,51.4,5.5
"491","Chymomyza_amoena",384.8,51.95,5.2
"492","Chymomyza_amoena",384.8,51.8,5.9
"493","Chymomyza_amoena",384.8,51.05,5.85
